app_type,tx_datetime,requests
fraud app,2018-06-22T11:34:00,3483
fraud app,2018-06-22T11:35:00,3570
fraud app,2018-06-22T11:36:00,3571
fraud app,2018-06-22T11:37:00,3552
fraud app,2018-06-22T11:38:00,3651
fraud app,2018-06-22T11:39:00,3552
fraud app,2018-06-22T11:40:00,3527
fraud app,2018-06-22T11:41:00,3509
fraud app,2018-06-22T11:42:00,3476
fraud app,2018-06-22T11:43:00,3599
fraud app,2018-06-22T11:44:00,3420
fraud app,2018-06-22T11:45:00,3489
fraud app,2018-06-22T11:46:00,3468
fraud app,2018-06-22T11:47:00,3423
fraud app,2018-06-22T11:48:00,3456
fraud app,2018-06-22T11:49:00,3405
fraud app,2018-06-22T11:50:00,3428
fraud app,2018-06-22T11:51:00,3275
fraud app,2018-06-22T11:52:00,3363
fraud app,2018-06-22T11:53:00,3459
fraud app,2018-06-22T11:54:00,3472
fraud app,2018-06-22T11:55:00,3219
fraud app,2018-06-22T11:56:00,3291
fraud app,2018-06-22T11:57:00,3310
fraud app,2018-06-22T11:58:00,3323
fraud app,2018-06-22T11:59:00,3361
fraud app,2018-06-22T12:00:00,4433
fraud app,2018-06-22T12:01:00,4239
fraud app,2018-06-22T12:02:00,4314
fraud app,2018-06-22T12:03:00,4194
fraud app,2018-06-22T12:04:00,4159
fraud app,2018-06-22T12:05:00,4147
fraud app,2018-06-22T12:06:00,4046
fraud app,2018-06-22T12:07:00,4019
fraud app,2018-06-22T12:08:00,3958
fraud app,2018-06-22T12:09:00,3971
fraud app,2018-06-22T12:10:00,4047
fraud app,2018-06-22T12:11:00,3999
fraud app,2018-06-22T12:12:00,3926
fraud app,2018-06-22T12:13:00,4066
fraud app,2018-06-22T12:14:00,3962
fraud app,2018-06-22T12:15:00,3847
fraud app,2018-06-22T12:16:00,3910
fraud app,2018-06-22T12:17:00,3835
fraud app,2018-06-22T12:18:00,3739
fraud app,2018-06-22T12:19:00,3827
fraud app,2018-06-22T12:20:00,3807
fraud app,2018-06-22T12:21:00,3719
fraud app,2018-06-22T12:22:00,3474
fraud app,2018-06-22T12:23:00,3761
fraud app,2018-06-22T12:24:00,3646
fraud app,2018-06-22T12:25:00,3613
fraud app,2018-06-22T12:26:00,3718
fraud app,2018-06-22T12:27:00,3605
fraud app,2018-06-22T12:28:00,3870
fraud app,2018-06-22T12:29:00,3789
fraud app,2018-06-22T12:30:00,3846
fraud app,2018-06-22T12:31:00,3759
fraud app,2018-06-22T12:32:00,3622
fraud app,2018-06-22T12:33:00,3613
fraud app,2018-06-22T12:34:00,3695
fraud app,2018-06-22T12:35:00,3764
fraud app,2018-06-22T12:36:00,3650
fraud app,2018-06-22T12:37:00,3542
fraud app,2018-06-22T12:38:00,3566
fraud app,2018-06-22T12:39:00,3643
fraud app,2018-06-22T12:40:00,3589
fraud app,2018-06-22T12:41:00,3601
fraud app,2018-06-22T12:42:00,3440
fraud app,2018-06-22T12:43:00,3408
fraud app,2018-06-22T12:44:00,3477
fraud app,2018-06-22T12:45:00,3427
fraud app,2018-06-22T12:46:00,3435
fraud app,2018-06-22T12:47:00,3447
fraud app,2018-06-22T12:48:00,3449
fraud app,2018-06-22T12:49:00,3472
fraud app,2018-06-22T12:50:00,3483
fraud app,2018-06-22T12:51:00,3390
fraud app,2018-06-22T12:52:00,3342
fraud app,2018-06-22T12:53:00,3417
fraud app,2018-06-22T12:54:00,3319
fraud app,2018-06-22T12:55:00,3349
fraud app,2018-06-22T12:56:00,3219
fraud app,2018-06-22T12:57:00,3356
fraud app,2018-06-22T12:58:00,3400
fraud app,2018-06-22T12:59:00,3343
fraud app,2018-06-22T13:00:00,4347
fraud app,2018-06-22T13:01:00,4325
fraud app,2018-06-22T13:02:00,4202
fraud app,2018-06-22T13:03:00,4149
fraud app,2018-06-22T13:04:00,4038
fraud app,2018-06-22T13:05:00,4057
fraud app,2018-06-22T13:06:00,4037
fraud app,2018-06-22T13:07:00,3915
fraud app,2018-06-22T13:08:00,4017
fraud app,2018-06-22T13:09:00,3969
fraud app,2018-06-22T13:10:00,4070
fraud app,2018-06-22T13:11:00,3953
fraud app,2018-06-22T13:12:00,3882
fraud app,2018-06-22T13:13:00,3825
fraud app,2018-06-22T13:14:00,3815
fraud app,2018-06-22T13:15:00,3806
fraud app,2018-06-22T13:16:00,3905
fraud app,2018-06-22T13:17:00,3806
fraud app,2018-06-22T13:18:00,3745
fraud app,2018-06-22T13:19:00,3810
fraud app,2018-06-22T13:20:00,3798
fraud app,2018-06-22T13:21:00,3811
fraud app,2018-06-22T13:22:00,3570
fraud app,2018-06-22T13:23:00,3774
fraud app,2018-06-22T13:24:00,3740
fraud app,2018-06-22T13:25:00,3780
fraud app,2018-06-22T13:26:00,3773
fraud app,2018-06-22T13:27:00,3542
fraud app,2018-06-22T13:28:00,3455
fraud app,2018-06-22T13:29:00,3797
fraud app,2018-06-22T13:30:00,4006
fraud app,2018-06-22T13:31:00,3959
fraud app,2018-06-22T13:32:00,3907
fraud app,2018-06-22T13:33:00,3856
fraud app,2018-06-22T13:34:00,3971
fraud app,2018-06-22T13:35:00,4021
fraud app,2018-06-22T13:36:00,3963
fraud app,2018-06-22T13:37:00,3778
fraud app,2018-06-22T13:38:00,3699
fraud app,2018-06-22T13:39:00,3745
fraud app,2018-06-22T13:40:00,3747
fraud app,2018-06-22T13:41:00,3722
fraud app,2018-06-22T13:42:00,3689
fraud app,2018-06-22T13:43:00,3685
fraud app,2018-06-22T13:44:00,3585
fraud app,2018-06-22T13:45:00,3639
fraud app,2018-06-22T13:46:00,3678
fraud app,2018-06-22T13:47:00,3669
fraud app,2018-06-22T13:48:00,3753
fraud app,2018-06-22T13:49:00,3661
fraud app,2018-06-22T13:50:00,3590
fraud app,2018-06-22T13:51:00,3580
fraud app,2018-06-22T13:52:00,3619
fraud app,2018-06-22T13:53:00,3527
fraud app,2018-06-22T13:54:00,3560
fraud app,2018-06-22T13:55:00,3532
fraud app,2018-06-22T13:56:00,3630
fraud app,2018-06-22T13:57:00,3455
fraud app,2018-06-22T13:58:00,3474
fraud app,2018-06-22T13:59:00,3442
fraud app,2018-06-22T14:00:00,4542
fraud app,2018-06-22T14:01:00,4374
fraud app,2018-06-22T14:02:00,4370
fraud app,2018-06-22T14:03:00,4288
fraud app,2018-06-22T14:04:00,4134
fraud app,2018-06-22T14:05:00,4121
fraud app,2018-06-22T14:06:00,4074
fraud app,2018-06-22T14:07:00,4151
fraud app,2018-06-22T14:08:00,4167
fraud app,2018-06-22T14:09:00,4151
fraud app,2018-06-22T14:10:00,4016
fraud app,2018-06-22T14:11:00,3964
fraud app,2018-06-22T14:12:00,3922
fraud app,2018-06-22T14:13:00,4088
fraud app,2018-06-22T14:14:00,4033
fraud app,2018-06-22T14:15:00,3909
fraud app,2018-06-22T14:16:00,3897
fraud app,2018-06-22T14:17:00,4021
fraud app,2018-06-22T14:18:00,3868
fraud app,2018-06-22T14:19:00,3749
fraud app,2018-06-22T14:20:00,3817
fraud app,2018-06-22T14:21:00,3829
fraud app,2018-06-22T14:22:00,3751
fraud app,2018-06-22T14:23:00,3885
fraud app,2018-06-22T14:24:00,3809
fraud app,2018-06-22T14:25:00,3388
fraud app,2018-06-22T14:26:00,3794
fraud app,2018-06-22T14:27:00,3802
fraud app,2018-06-22T14:28:00,3625
fraud app,2018-06-22T14:29:00,3492
fraud app,2018-06-22T14:30:00,3713
fraud app,2018-06-22T14:31:00,3544
fraud app,2018-06-22T14:32:00,3633
fraud app,2018-06-22T14:33:00,3592
fraud app,2018-06-22T14:34:00,3643
fraud app,2018-06-22T14:35:00,3585
fraud app,2018-06-22T14:36:00,3523
fraud app,2018-06-22T14:37:00,3624
fraud app,2018-06-22T14:38:00,3675
fraud app,2018-06-22T14:39:00,3600
fraud app,2018-06-22T14:40:00,3566
fraud app,2018-06-22T14:41:00,3432
fraud app,2018-06-22T14:42:00,3426
fraud app,2018-06-22T14:43:00,3352
fraud app,2018-06-22T14:44:00,3544
fraud app,2018-06-22T14:45:00,3613
fraud app,2018-06-22T14:46:00,3535
fraud app,2018-06-22T14:47:00,3599
fraud app,2018-06-22T14:48:00,3410
fraud app,2018-06-22T14:49:00,3576
fraud app,2018-06-22T14:50:00,3573
fraud app,2018-06-22T14:51:00,3529
fraud app,2018-06-22T14:52:00,3351
fraud app,2018-06-22T14:53:00,3279
fraud app,2018-06-22T14:54:00,3384
fraud app,2018-06-22T14:55:00,3536
fraud app,2018-06-22T14:56:00,3504
fraud app,2018-06-22T14:57:00,3421
fraud app,2018-06-22T14:58:00,3486
fraud app,2018-06-22T14:59:00,3539
fraud app,2018-06-22T15:00:00,4652
fraud app,2018-06-22T15:01:00,4511
fraud app,2018-06-22T15:02:00,4343
fraud app,2018-06-22T15:03:00,4140
fraud app,2018-06-22T15:04:00,4103
fraud app,2018-06-22T15:05:00,4166
fraud app,2018-06-22T15:06:00,4100
fraud app,2018-06-22T15:07:00,4012
fraud app,2018-06-22T15:08:00,4003
fraud app,2018-06-22T15:09:00,4019
fraud app,2018-06-22T15:10:00,4087
fraud app,2018-06-22T15:11:00,4049
fraud app,2018-06-22T15:12:00,3901
fraud app,2018-06-22T15:13:00,3889
fraud app,2018-06-22T15:14:00,3903
fraud app,2018-06-22T15:15:00,3984
fraud app,2018-06-22T15:16:00,4049
fraud app,2018-06-22T15:17:00,4047
fraud app,2018-06-22T15:18:00,3907
fraud app,2018-06-22T15:19:00,3823
fraud app,2018-06-22T15:20:00,4036
fraud app,2018-06-22T15:21:00,3929
fraud app,2018-06-22T15:22:00,3813
fraud app,2018-06-22T15:23:00,3857
fraud app,2018-06-22T15:24:00,3920
fraud app,2018-06-22T15:25:00,3524
fraud app,2018-06-22T15:26:00,3961
fraud app,2018-06-22T15:27:00,3839
fraud app,2018-06-22T15:28:00,3820
fraud app,2018-06-22T15:29:00,3918
fraud app,2018-06-22T15:30:00,3997
fraud app,2018-06-22T15:31:00,3860
fraud app,2018-06-22T15:32:00,3901
fraud app,2018-06-22T15:33:00,3768
fraud app,2018-06-22T15:34:00,3742
fraud app,2018-06-22T15:35:00,3682
fraud app,2018-06-22T15:36:00,3854
fraud app,2018-06-22T15:37:00,3670
fraud app,2018-06-22T15:38:00,3783
fraud app,2018-06-22T15:39:00,3620
fraud app,2018-06-22T15:40:00,3668
fraud app,2018-06-22T15:41:00,3699
fraud app,2018-06-22T15:42:00,3803
fraud app,2018-06-22T15:43:00,3661
fraud app,2018-06-22T15:44:00,3606
fraud app,2018-06-22T15:45:00,3641
fraud app,2018-06-22T15:46:00,3660
fraud app,2018-06-22T15:47:00,3711
fraud app,2018-06-22T15:48:00,3619
fraud app,2018-06-22T15:49:00,3459
fraud app,2018-06-22T15:50:00,3568
fraud app,2018-06-22T15:51:00,3592
fraud app,2018-06-22T15:52:00,3587
fraud app,2018-06-22T15:53:00,3616
fraud app,2018-06-22T15:54:00,3648
fraud app,2018-06-22T15:55:00,3582
fraud app,2018-06-22T15:56:00,3513
fraud app,2018-06-22T15:57:00,3533
fraud app,2018-06-22T15:58:00,3537
fraud app,2018-06-22T15:59:00,3484
fraud app,2018-06-22T16:00:00,4644
fraud app,2018-06-22T16:01:00,4592
fraud app,2018-06-22T16:02:00,4448
fraud app,2018-06-22T16:03:00,4483
fraud app,2018-06-22T16:04:00,4428
fraud app,2018-06-22T16:05:00,4358
fraud app,2018-06-22T16:06:00,4132
fraud app,2018-06-22T16:07:00,4142
fraud app,2018-06-22T16:08:00,4182
fraud app,2018-06-22T16:09:00,4066
fraud app,2018-06-22T16:10:00,4202
fraud app,2018-06-22T16:11:00,4224
fraud app,2018-06-22T16:12:00,4199
fraud app,2018-06-22T16:13:00,4207
fraud app,2018-06-22T16:14:00,4148
fraud app,2018-06-22T16:15:00,4088
fraud app,2018-06-22T16:16:00,4143
fraud app,2018-06-22T16:17:00,4095
fraud app,2018-06-22T16:18:00,4060
fraud app,2018-06-22T16:19:00,4139
fraud app,2018-06-22T16:20:00,4027
fraud app,2018-06-22T16:21:00,4010
fraud app,2018-06-22T16:22:00,4088
fraud app,2018-06-22T16:23:00,3979
fraud app,2018-06-22T16:24:00,4056
fraud app,2018-06-22T16:25:00,3857
fraud app,2018-06-22T16:26:00,4012
fraud app,2018-06-22T16:27:00,3970
fraud app,2018-06-22T16:28:00,3960
fraud app,2018-06-22T16:29:00,3822
fraud app,2018-06-22T16:30:00,3926
fraud app,2018-06-22T16:31:00,3893
fraud app,2018-06-22T16:32:00,3960
fraud app,2018-06-22T16:33:00,3853
fraud app,2018-06-22T16:34:00,3859
fraud app,2018-06-22T16:35:00,3856
fraud app,2018-06-22T16:36:00,3888
fraud app,2018-06-22T16:37:00,3878
fraud app,2018-06-22T16:38:00,3883
fraud app,2018-06-22T16:39:00,3774
fraud app,2018-06-22T16:40:00,3782
fraud app,2018-06-22T16:41:00,3812
fraud app,2018-06-22T16:42:00,3895
fraud app,2018-06-22T16:43:00,3872
fraud app,2018-06-22T16:44:00,3865
fraud app,2018-06-22T16:45:00,3870
fraud app,2018-06-22T16:46:00,3793
fraud app,2018-06-22T16:47:00,3835
fraud app,2018-06-22T16:48:00,3763
fraud app,2018-06-22T16:49:00,3701
fraud app,2018-06-22T16:50:00,3662
fraud app,2018-06-22T16:51:00,3663
fraud app,2018-06-22T16:52:00,3824
fraud app,2018-06-22T16:53:00,3629
fraud app,2018-06-22T16:54:00,3625
fraud app,2018-06-22T16:55:00,3663
fraud app,2018-06-22T16:56:00,3616
fraud app,2018-06-22T16:57:00,3659
fraud app,2018-06-22T16:58:00,3671
fraud app,2018-06-22T16:59:00,3687
fraud app,2018-06-22T17:00:00,4946
fraud app,2018-06-22T17:01:00,4740
fraud app,2018-06-22T17:02:00,4696
fraud app,2018-06-22T17:03:00,4548
fraud app,2018-06-22T17:04:00,4558
fraud app,2018-06-22T17:05:00,4474
fraud app,2018-06-22T17:06:00,4645
fraud app,2018-06-22T17:07:00,4457
fraud app,2018-06-22T17:08:00,4457
fraud app,2018-06-22T17:09:00,4382
fraud app,2018-06-22T17:10:00,4417
fraud app,2018-06-22T17:11:00,4434
fraud app,2018-06-22T17:12:00,4459
fraud app,2018-06-22T17:13:00,4327
fraud app,2018-06-22T17:14:00,4401
fraud app,2018-06-22T17:15:00,4334
fraud app,2018-06-22T17:16:00,4328
fraud app,2018-06-22T17:17:00,4289
fraud app,2018-06-22T17:18:00,4279
fraud app,2018-06-22T17:19:00,4080
fraud app,2018-06-22T17:20:00,4222
fraud app,2018-06-22T17:21:00,4219
fraud app,2018-06-22T17:22:00,4301
fraud app,2018-06-22T17:23:00,4032
fraud app,2018-06-22T17:24:00,4226
fraud app,2018-06-22T17:25:00,4347
fraud app,2018-06-22T17:26:00,4271
fraud app,2018-06-22T17:27:00,4203
fraud app,2018-06-22T17:28:00,4237
fraud app,2018-06-22T17:29:00,4196
fraud app,2018-06-22T17:30:00,4166
fraud app,2018-06-22T17:31:00,4205
fraud app,2018-06-22T17:32:00,4110
fraud app,2018-06-22T17:33:00,4078
fraud app,2018-06-22T17:34:00,4184
fraud app,2018-06-22T17:35:00,4244
fraud app,2018-06-22T17:36:00,4129
fraud app,2018-06-22T17:37:00,4076
fraud app,2018-06-22T17:38:00,4059
fraud app,2018-06-22T17:39:00,4124
fraud app,2018-06-22T17:40:00,4022
fraud app,2018-06-22T17:41:00,4084
fraud app,2018-06-22T17:42:00,4081
fraud app,2018-06-22T17:43:00,4043
fraud app,2018-06-22T17:44:00,3993
fraud app,2018-06-22T17:45:00,4036
fraud app,2018-06-22T17:46:00,4008
fraud app,2018-06-22T17:47:00,3933
fraud app,2018-06-22T17:48:00,4000
fraud app,2018-06-22T17:49:00,3961
fraud app,2018-06-22T17:50:00,4063
fraud app,2018-06-22T17:51:00,3914
fraud app,2018-06-22T17:52:00,3834
fraud app,2018-06-22T17:53:00,3844
fraud app,2018-06-22T17:54:00,3849
fraud app,2018-06-22T17:55:00,3875
fraud app,2018-06-22T17:56:00,3883
fraud app,2018-06-22T17:57:00,3816
fraud app,2018-06-22T17:58:00,3911
fraud app,2018-06-22T17:59:00,3929
fraud app,2018-06-22T18:00:00,5103
fraud app,2018-06-22T18:01:00,4924
fraud app,2018-06-22T18:02:00,4720
fraud app,2018-06-22T18:03:00,4753
fraud app,2018-06-22T18:04:00,4748
fraud app,2018-06-22T18:05:00,4808
fraud app,2018-06-22T18:06:00,4662
fraud app,2018-06-22T18:07:00,4577
fraud app,2018-06-22T18:08:00,4557
fraud app,2018-06-22T18:09:00,4693
fraud app,2018-06-22T18:10:00,4599
fraud app,2018-06-22T18:11:00,4729
fraud app,2018-06-22T18:12:00,4562
fraud app,2018-06-22T18:13:00,4595
fraud app,2018-06-22T18:14:00,4598
fraud app,2018-06-22T18:15:00,4453
fraud app,2018-06-22T18:16:00,4429
fraud app,2018-06-22T18:17:00,4495
fraud app,2018-06-22T18:18:00,4520
fraud app,2018-06-22T18:19:00,4387
fraud app,2018-06-22T18:20:00,4509
fraud app,2018-06-22T18:21:00,4420
fraud app,2018-06-22T18:22:00,4504
fraud app,2018-06-22T18:23:00,4369
fraud app,2018-06-22T18:24:00,4387
fraud app,2018-06-22T18:25:00,4163
fraud app,2018-06-22T18:26:00,4336
fraud app,2018-06-22T18:27:00,4352
fraud app,2018-06-22T18:28:00,4329
fraud app,2018-06-22T18:29:00,4323
fraud app,2018-06-22T18:30:00,4260
fraud app,2018-06-22T18:31:00,4246
fraud app,2018-06-22T18:32:00,4272
fraud app,2018-06-22T18:33:00,4288
fraud app,2018-06-22T18:34:00,4210
fraud app,2018-06-22T18:35:00,4256
fraud app,2018-06-22T18:36:00,4163
fraud app,2018-06-22T18:37:00,4109
fraud app,2018-06-22T18:38:00,4158
fraud app,2018-06-22T18:39:00,4097
fraud app,2018-06-22T18:40:00,4129
fraud app,2018-06-22T18:41:00,4070
fraud app,2018-06-22T18:42:00,4163
fraud app,2018-06-22T18:43:00,4138
fraud app,2018-06-22T18:44:00,4046
fraud app,2018-06-22T18:45:00,4112
fraud app,2018-06-22T18:46:00,4130
fraud app,2018-06-22T18:47:00,4096
fraud app,2018-06-22T18:48:00,4082
fraud app,2018-06-22T18:49:00,4123
fraud app,2018-06-22T18:50:00,4059
fraud app,2018-06-22T18:51:00,4080
fraud app,2018-06-22T18:52:00,4032
fraud app,2018-06-22T18:53:00,4006
fraud app,2018-06-22T18:54:00,3958
fraud app,2018-06-22T18:55:00,4060
fraud app,2018-06-22T18:56:00,4033
fraud app,2018-06-22T18:57:00,3878
fraud app,2018-06-22T18:58:00,3855
fraud app,2018-06-22T18:59:00,3874
fraud app,2018-06-22T19:00:00,4983
fraud app,2018-06-22T19:01:00,5070
fraud app,2018-06-22T19:02:00,4944
fraud app,2018-06-22T19:03:00,4945
fraud app,2018-06-22T19:04:00,4868
fraud app,2018-06-22T19:05:00,4831
fraud app,2018-06-22T19:06:00,4652
fraud app,2018-06-22T19:07:00,4639
fraud app,2018-06-22T19:08:00,4665
fraud app,2018-06-22T19:09:00,4619
fraud app,2018-06-22T19:10:00,4648
fraud app,2018-06-22T19:11:00,4604
fraud app,2018-06-22T19:12:00,4528
fraud app,2018-06-22T19:13:00,4478
fraud app,2018-06-22T19:14:00,4578
fraud app,2018-06-22T19:15:00,4497
fraud app,2018-06-22T19:16:00,4403
fraud app,2018-06-22T19:17:00,4336
fraud app,2018-06-22T19:18:00,4448
fraud app,2018-06-22T19:19:00,4118
fraud app,2018-06-22T19:20:00,4268
fraud app,2018-06-22T19:21:00,4230
fraud app,2018-06-22T19:22:00,4035
fraud app,2018-06-22T19:23:00,4168
fraud app,2018-06-22T19:24:00,4220
fraud app,2018-06-22T19:25:00,3964
fraud app,2018-06-22T19:26:00,4143
fraud app,2018-06-22T19:27:00,4098
fraud app,2018-06-22T19:28:00,4077
fraud app,2018-06-22T19:29:00,4240
fraud app,2018-06-22T19:30:00,4259
fraud app,2018-06-22T19:31:00,4151
fraud app,2018-06-22T19:32:00,4180
fraud app,2018-06-22T19:33:00,3988
fraud app,2018-06-22T19:34:00,4054
fraud app,2018-06-22T19:35:00,4101
fraud app,2018-06-22T19:36:00,4124
fraud app,2018-06-22T19:37:00,3989
fraud app,2018-06-22T19:38:00,3941
fraud app,2018-06-22T19:39:00,3984
fraud app,2018-06-22T19:40:00,4106
fraud app,2018-06-22T19:41:00,3984
fraud app,2018-06-22T19:42:00,4053
fraud app,2018-06-22T19:43:00,3907
fraud app,2018-06-22T19:44:00,3909
fraud app,2018-06-22T19:45:00,3999
fraud app,2018-06-22T19:46:00,4031
fraud app,2018-06-22T19:47:00,3958
fraud app,2018-06-22T19:48:00,3823
fraud app,2018-06-22T19:49:00,3915
fraud app,2018-06-22T19:50:00,3855
fraud app,2018-06-22T19:51:00,3956
fraud app,2018-06-22T19:52:00,4010
fraud app,2018-06-22T19:53:00,4023
fraud app,2018-06-22T19:54:00,3896
fraud app,2018-06-22T19:55:00,3972
fraud app,2018-06-22T19:56:00,3832
fraud app,2018-06-22T19:57:00,3790
fraud app,2018-06-22T19:58:00,3763
fraud app,2018-06-22T19:59:00,3787
fraud app,2018-06-22T20:00:00,5228
fraud app,2018-06-22T20:01:00,5358
fraud app,2018-06-22T20:02:00,5031
fraud app,2018-06-22T20:03:00,4825
fraud app,2018-06-22T20:04:00,4790
fraud app,2018-06-22T20:05:00,4662
fraud app,2018-06-22T20:06:00,4732
fraud app,2018-06-22T20:07:00,4599
fraud app,2018-06-22T20:08:00,4711
fraud app,2018-06-22T20:09:00,4580
fraud app,2018-06-22T20:10:00,4506
fraud app,2018-06-22T20:11:00,4523
fraud app,2018-06-22T20:12:00,4597
fraud app,2018-06-22T20:13:00,4551
fraud app,2018-06-22T20:14:00,4420
fraud app,2018-06-22T20:15:00,4523
fraud app,2018-06-22T20:16:00,4378
fraud app,2018-06-22T20:17:00,4350
fraud app,2018-06-22T20:18:00,4284
fraud app,2018-06-22T20:19:00,4239
fraud app,2018-06-22T20:20:00,4293
fraud app,2018-06-22T20:21:00,4277
fraud app,2018-06-22T20:22:00,4222
fraud app,2018-06-22T20:23:00,4193
fraud app,2018-06-22T20:24:00,4287
fraud app,2018-06-22T20:25:00,4224
fraud app,2018-06-22T20:26:00,4211
fraud app,2018-06-22T20:27:00,4235
fraud app,2018-06-22T20:28:00,4217
fraud app,2018-06-22T20:29:00,4153
fraud app,2018-06-22T20:30:00,4281
fraud app,2018-06-22T20:31:00,4151
fraud app,2018-06-22T20:32:00,4144
fraud app,2018-06-22T20:33:00,4081
fraud app,2018-06-22T20:34:00,4122
fraud app,2018-06-22T20:35:00,4019
fraud app,2018-06-22T20:36:00,4110
fraud app,2018-06-22T20:37:00,4131
fraud app,2018-06-22T20:38:00,4158
fraud app,2018-06-22T20:39:00,4173
fraud app,2018-06-22T20:40:00,4287
fraud app,2018-06-22T20:41:00,4156
fraud app,2018-06-22T20:42:00,4104
fraud app,2018-06-22T20:43:00,4323
fraud app,2018-06-22T20:44:00,4084
fraud app,2018-06-22T20:45:00,4206
fraud app,2018-06-22T20:46:00,4112
fraud app,2018-06-22T20:47:00,4154
fraud app,2018-06-22T20:48:00,4117
fraud app,2018-06-22T20:49:00,4196
fraud app,2018-06-22T20:50:00,4154
fraud app,2018-06-22T20:51:00,4061
fraud app,2018-06-22T20:52:00,4128
fraud app,2018-06-22T20:53:00,4174
fraud app,2018-06-22T20:54:00,4196
fraud app,2018-06-22T20:55:00,4165
fraud app,2018-06-22T20:56:00,4141
fraud app,2018-06-22T20:57:00,4166
fraud app,2018-06-22T20:58:00,4043
fraud app,2018-06-22T20:59:00,4039
fraud app,2018-06-22T21:00:00,5603
fraud app,2018-06-22T21:01:00,5700
fraud app,2018-06-22T21:02:00,5489
fraud app,2018-06-22T21:03:00,5359
fraud app,2018-06-22T21:04:00,5312
fraud app,2018-06-22T21:05:00,5287
fraud app,2018-06-22T21:06:00,5307
fraud app,2018-06-22T21:07:00,5279
fraud app,2018-06-22T21:08:00,5206
fraud app,2018-06-22T21:09:00,5109
fraud app,2018-06-22T21:10:00,5061
fraud app,2018-06-22T21:11:00,4912
fraud app,2018-06-22T21:12:00,4998
fraud app,2018-06-22T21:13:00,4899
fraud app,2018-06-22T21:14:00,4820
fraud app,2018-06-22T21:15:00,4792
fraud app,2018-06-22T21:16:00,4791
fraud app,2018-06-22T21:17:00,4844
fraud app,2018-06-22T21:18:00,4708
fraud app,2018-06-22T21:19:00,4682
fraud app,2018-06-22T21:20:00,4691
fraud app,2018-06-22T21:21:00,4637
fraud app,2018-06-22T21:22:00,4579
fraud app,2018-06-22T21:23:00,4458
fraud app,2018-06-22T21:24:00,4620
fraud app,2018-06-22T21:25:00,4669
fraud app,2018-06-22T21:26:00,4617
fraud app,2018-06-22T21:27:00,4649
fraud app,2018-06-22T21:28:00,4628
fraud app,2018-06-22T21:29:00,4509
fraud app,2018-06-22T21:30:00,4695
fraud app,2018-06-22T21:31:00,4563
fraud app,2018-06-22T21:32:00,4515
fraud app,2018-06-22T21:33:00,4435
fraud app,2018-06-22T21:34:00,4518
fraud app,2018-06-22T21:35:00,4473
fraud app,2018-06-22T21:36:00,4545
fraud app,2018-06-22T21:37:00,4562
fraud app,2018-06-22T21:38:00,4547
fraud app,2018-06-22T21:39:00,4456
fraud app,2018-06-22T21:40:00,4373
fraud app,2018-06-22T21:41:00,4357
fraud app,2018-06-22T21:42:00,4412
fraud app,2018-06-22T21:43:00,4293
fraud app,2018-06-22T21:44:00,4381
fraud app,2018-06-22T21:45:00,4450
fraud app,2018-06-22T21:46:00,4379
fraud app,2018-06-22T21:47:00,4318
fraud app,2018-06-22T21:48:00,4459
fraud app,2018-06-22T21:49:00,4361
fraud app,2018-06-22T21:50:00,4287
fraud app,2018-06-22T21:51:00,4293
fraud app,2018-06-22T21:52:00,4184
fraud app,2018-06-22T21:53:00,4217
fraud app,2018-06-22T21:54:00,4163
fraud app,2018-06-22T21:55:00,4165
fraud app,2018-06-22T21:56:00,4101
fraud app,2018-06-22T21:57:00,4150
fraud app,2018-06-22T21:58:00,4090
fraud app,2018-06-22T21:59:00,4203
fraud app,2018-06-22T22:00:00,6166
fraud app,2018-06-22T22:01:00,5987
fraud app,2018-06-22T22:02:00,5814
fraud app,2018-06-22T22:03:00,5536
fraud app,2018-06-22T22:04:00,5380
fraud app,2018-06-22T22:05:00,5223
fraud app,2018-06-22T22:06:00,5123
fraud app,2018-06-22T22:07:00,5131
fraud app,2018-06-22T22:08:00,5081
fraud app,2018-06-22T22:09:00,5119
fraud app,2018-06-22T22:10:00,5104
fraud app,2018-06-22T22:11:00,5156
fraud app,2018-06-22T22:12:00,5099
fraud app,2018-06-22T22:13:00,5058
fraud app,2018-06-22T22:14:00,4971
fraud app,2018-06-22T22:15:00,4906
fraud app,2018-06-22T22:16:00,4806
fraud app,2018-06-22T22:17:00,4618
fraud app,2018-06-22T22:18:00,4494
fraud app,2018-06-22T22:19:00,4401
fraud app,2018-06-22T22:20:00,4486
fraud app,2018-06-22T22:21:00,4300
fraud app,2018-06-22T22:22:00,4323
fraud app,2018-06-22T22:23:00,4378
fraud app,2018-06-22T22:24:00,4331
fraud app,2018-06-22T22:25:00,4340
fraud app,2018-06-22T22:26:00,4384
fraud app,2018-06-22T22:27:00,4345
fraud app,2018-06-22T22:28:00,4262
fraud app,2018-06-22T22:29:00,4250
fraud app,2018-06-22T22:30:00,4270
fraud app,2018-06-22T22:31:00,4221
fraud app,2018-06-22T22:32:00,4222
fraud app,2018-06-22T22:33:00,4141
fraud app,2018-06-22T22:34:00,4225
fraud app,2018-06-22T22:35:00,4134
fraud app,2018-06-22T22:36:00,4095
fraud app,2018-06-22T22:37:00,4034
fraud app,2018-06-22T22:38:00,4146
fraud app,2018-06-22T22:39:00,4154
